id,last,first,bat,throw,team,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_g,last_g,season
berrk101,Berry,Ken,R,R,MIL,98,0,0,0,0,0,0,0,0,4,75,5,82,13,13,1,19740405,19740927,1974
brigj102,Briggs,John,L,L,MIL,154,0,0,0,0,0,0,0,0,148,1,0,149,2,7,0,19740405,19741002,1974
castb101,Castro,Bill,R,R,MIL,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19740820,19740928,1974
chamb101,Champion,Bill,R,R,MIL,31,31,23,8,0,0,0,0,0,0,0,0,0,0,0,0,19740503,19740928,1974
colbj101,Colborn,Jim,R,R,MIL,33,33,31,2,0,0,0,0,0,0,0,0,0,0,0,0,19740405,19741002,1974
colub101,Coluccio,Bob,R,R,MIL,138,0,0,0,0,0,0,0,0,3,103,35,131,2,4,11,19740405,19741002,1974
ellir103,Ellis,Rob,R,R,MIL,22,0,0,0,0,0,0,1,0,4,0,8,11,9,5,1,19740421,19741002,1974
garcp101,Garcia,Pedro,R,R,MIL,141,0,0,0,0,0,140,0,0,0,0,0,0,0,0,2,19740405,19741002,1974
hansb101,Hansen,Bob,L,L,MIL,58,0,0,0,0,3,0,0,0,0,0,0,0,19,43,0,19740510,19741001,1974
hegam101,Hegan,Mike,L,L,MIL,89,0,0,0,0,17,0,0,0,4,0,13,17,37,28,0,19740514,19740927,1974
johnd103,Johnson,Deron,R,R,MIL,49,0,0,0,0,2,0,0,0,0,0,0,0,46,2,0,19740626,19740904,1974
johnt102,Johnson,Tim,L,R,MIL,93,0,0,0,0,0,26,1,64,1,0,0,1,1,8,7,19740405,19740928,1974
kobek101,Kobel,Kevin,R,L,MIL,34,34,24,10,0,0,0,0,0,0,0,0,0,0,0,0,19740405,19741001,1974
lezcs001,Lezcano,Sixto,R,R,MIL,15,0,0,0,0,0,0,0,0,0,0,15,15,0,0,1,19740910,19741002,1974
lindj103,Lind,Jack,B,R,MIL,9,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,19740910,19741002,1974
may-d101,May,Dave,L,R,MIL,135,0,0,0,0,0,0,0,0,4,17,108,121,8,14,0,19740405,19741002,1974
millr105,Miller,Roger,R,R,MIL,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19740908,19740913,1974
mitcb102,Mitchell,Bobby,R,R,MIL,88,0,0,0,0,0,0,0,0,10,2,14,26,53,22,20,19740411,19741002,1974
moned101,Money,Don,R,R,MIL,159,0,0,0,0,0,1,157,0,0,0,0,0,2,0,1,19740405,19741002,1974
moorc001,Moore,Charlie,R,R,MIL,72,0,0,0,61,0,0,0,0,0,0,0,0,6,10,1,19740412,19741002,1974
murpt101,Murphy,Tom,R,R,MIL,70,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,19740411,19741001,1974
portd001,Porter,Darrell,L,R,MIL,131,0,0,0,117,0,0,0,0,0,0,0,0,10,10,0,19740405,19741002,1974
rodre102,Rodriguez,Eduardo,R,R,MIL,43,43,6,37,0,0,0,0,0,0,0,0,0,0,0,0,19740405,19740922,1974
scotg102,Scott,George,R,R,MIL,158,0,0,0,0,148,0,0,0,0,0,0,0,9,1,0,19740405,19741002,1974
selmd101,Selma,Dick,R,R,MIL,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19740806,19740809,1974
shelb101,Sheldon,Bob,L,R,MIL,10,0,0,0,0,0,3,0,0,0,0,0,0,4,3,1,19740410,19740513,1974
slatj001,Slaton,Jim,R,R,MIL,40,40,35,5,0,0,0,0,0,0,0,0,0,0,0,0,19740406,19740929,1974
sprae101,Sprague,Ed,R,R,MIL,20,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,19740412,19740908,1974
thomg001,Thomas,Gorman,R,R,MIL,17,0,0,0,0,0,0,0,0,4,1,8,13,2,3,0,19740905,19741002,1974
travb101,Travers,Bill,L,L,MIL,23,23,1,22,0,0,0,0,0,0,0,0,0,0,0,0,19740519,19740920,1974
vukoj101,Vukovich,John,R,R,MIL,38,0,0,0,0,4,11,12,12,0,0,0,0,0,1,0,19740427,19741001,1974
wrigc102,Wright,Clyde,R,L,MIL,38,38,32,6,0,0,0,0,0,0,0,0,0,0,0,0,19740410,19740925,1974
younr001,Yount,Robin,R,R,MIL,107,0,0,0,0,0,0,0,107,0,0,0,0,0,0,2,19740405,19740908,1974
aaroh101,Aaron,Hank,R,R,MIL,137,0,0,0,0,0,0,0,0,3,0,0,3,127,8,0,19750408,19750928,1975
andel101,Anderson,Larry,R,R,MIL,8,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,19750904,19750928,1975
auguj001,Augustine,Jerry,L,L,MIL,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,19750909,19750927,1975
austr101,Austin,Rick,R,L,MIL,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,19750625,19750924,1975
bevak001,Bevacqua,Kurt,R,R,MIL,104,0,0,0,0,3,32,60,5,0,0,0,0,1,6,6,19750423,19750928,1975
biant101,Bianco,Tommy,B,R,MIL,18,0,0,0,0,5,0,7,0,0,0,0,0,2,7,1,19750528,19750927,1975
brigj102,Briggs,John,L,L,MIL,28,0,0,0,0,0,0,0,0,21,0,0,21,1,7,0,19750408,19750614,1975
brobp101,Broberg,Pete,R,R,MIL,38,38,32,6,0,0,0,0,0,0,0,0,0,0,0,0,19750409,19750926,1975
castb101,Castro,Bill,R,R,MIL,18,18,5,13,0,0,0,0,0,0,0,0,0,0,0,0,19750408,19750903,1975
chamb101,Champion,Bill,R,R,MIL,27,27,13,14,0,0,0,0,0,0,0,0,0,0,0,0,19750411,19750801,1975
colbj101,Colborn,Jim,R,R,MIL,36,36,29,7,0,0,0,0,0,0,0,0,0,0,0,0,19750427,19750924,1975
colub101,Coluccio,Bob,R,R,MIL,22,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,19750408,19750507,1975
currl101,Currence,Lafayette,B,L,MIL,8,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,19750724,19750910,1975
darwb101,Darwin,Bobby,R,R,MIL,55,0,0,0,0,0,0,0,0,25,0,20,43,9,4,1,19750616,19750928,1975
ellir103,Ellis,Rob,R,R,MIL,6,0,0,0,0,0,0,0,0,5,0,0,5,1,0,1,19750419,19750514,1975
garcp101,Garcia,Pedro,R,R,MIL,98,0,0,0,0,0,94,0,0,0,0,0,0,2,1,3,19750408,19750913,1975
haust101,Hausman,Tom,R,R,MIL,29,29,9,20,0,0,0,0,0,0,0,0,0,0,0,0,19750426,19750823,1975
hegam101,Hegan,Mike,L,L,MIL,93,0,0,0,0,27,0,0,0,33,0,9,42,5,29,1,19750412,19750927,1975
johnt102,Johnson,Tim,L,R,MIL,38,0,0,0,0,2,11,11,10,0,0,0,0,3,5,3,19750408,19750723,1975
lezcs001,Lezcano,Sixto,R,R,MIL,134,0,0,0,0,0,0,0,0,0,0,130,130,2,5,1,19750408,19750917,1975
lindj103,Lind,Jack,B,R,MIL,17,0,0,0,0,1,0,6,9,0,0,0,0,1,0,2,19750801,19750922,1975
mitcb102,Mitchell,Bobby,R,R,MIL,93,0,0,0,0,0,0,0,0,72,0,0,72,12,16,11,19750412,19750928,1975
moned101,Money,Don,R,R,MIL,109,0,0,0,0,0,0,99,7,0,0,0,0,0,5,1,19750408,19750922,1975
moorc001,Moore,Charlie,R,R,MIL,73,0,0,0,47,0,0,0,0,16,0,6,22,1,8,0,19750412,19750922,1975
murpt101,Murphy,Tom,R,R,MIL,53,52,0,52,0,0,0,0,0,0,0,0,0,1,0,1,19750409,19750924,1975
osbop101,Osburn,Pat,L,L,MIL,6,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,19750904,19750922,1975
portd001,Porter,Darrell,L,R,MIL,130,0,0,0,124,0,0,0,0,0,0,0,0,2,4,0,19750408,19750928,1975
rodre102,Rodriguez,Eduardo,R,R,MIL,43,43,1,42,0,0,0,0,0,0,0,0,0,0,0,0,19750420,19750907,1975
scotg102,Scott,George,R,R,MIL,158,0,0,0,0,144,0,5,0,0,0,0,0,12,1,0,19750408,19750928,1975
sharb102,Sharp,Bill,L,L,MIL,125,0,0,0,0,0,0,0,0,49,82,23,125,0,4,4,19750508,19750928,1975
shelb101,Sheldon,Bob,L,R,MIL,53,0,0,0,0,0,44,0,0,0,0,0,0,6,5,1,19750706,19750928,1975
slatj001,Slaton,Jim,R,R,MIL,37,37,33,4,0,0,0,0,0,0,0,0,0,0,0,0,19750408,19750919,1975
sprae101,Sprague,Ed,R,R,MIL,18,18,11,7,0,0,0,0,0,0,0,0,0,0,0,0,19750412,19750722,1975
thomg001,Thomas,Gorman,R,R,MIL,121,0,0,0,0,0,0,0,0,21,92,1,113,6,2,14,19750409,19750928,1975
travb101,Travers,Bill,L,L,MIL,28,28,23,5,0,0,0,0,0,0,0,0,0,0,0,0,19750603,19750923,1975
younr001,Yount,Robin,R,R,MIL,147,0,0,0,0,0,0,0,145,0,0,0,0,0,2,1,19750408,19750928,1975
aaroh101,Aaron,Hank,R,R,MIL,85,0,0,0,0,0,0,0,0,1,0,0,1,74,15,0,19760408,19761003,1976
auguj001,Augustine,Jerry,L,L,MIL,39,39,24,15,0,0,0,0,0,0,0,0,0,0,0,0,19760410,19760929,1976
austr101,Austin,Rick,R,L,MIL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19760622,19760627,1976
bearg101,Beare,Gary,R,R,MIL,6,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,19760907,19761003,1976
bevak001,Bevacqua,Kurt,R,R,MIL,12,0,0,0,0,0,2,0,0,0,0,0,0,5,2,8,19760408,19760530,1976
bowls101,Bowling,Steve,R,R,MIL,14,0,0,0,0,0,0,0,0,0,13,0,13,1,1,1,19760907,19761003,1976
brobp101,Broberg,Pete,R,R,MIL,20,20,11,9,0,0,0,0,0,0,0,0,0,0,0,0,19760420,19760923,1976
carbb101,Carbo,Bernie,L,R,MIL,69,0,0,0,0,0,0,0,0,4,0,30,33,24,16,0,19760611,19760916,1976
castb101,Castro,Bill,R,R,MIL,39,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,19760501,19760929,1976
chamb101,Champion,Bill,R,R,MIL,10,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,19760410,19760605,1976
colbj101,Colborn,Jim,R,R,MIL,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,19760416,19760928,1976
darwb101,Darwin,Bobby,R,R,MIL,25,0,0,0,0,0,0,0,0,0,0,21,21,1,4,0,19760410,19760602,1976
frisd101,Frisella,Danny,L,R,MIL,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,19760610,19760923,1976
gantj001,Gantner,Jim,L,R,MIL,26,0,0,0,0,0,0,24,0,0,0,0,0,2,1,2,19760903,19761003,1976
garcp101,Garcia,Pedro,R,R,MIL,41,0,0,0,0,0,39,0,0,0,0,0,0,0,3,1,19760408,19760609,1976
haasm001,Haas,Moose,R,R,MIL,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,19760908,19761003,1976
hansb101,Hansen,Bob,L,L,MIL,24,0,0,0,0,1,0,0,0,0,0,0,0,14,10,0,19760509,19760610,1976
haust101,Hausman,Tom,R,R,MIL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19760418,19760508,1976
hegam101,Hegan,Mike,L,L,MIL,80,0,0,0,0,10,0,0,0,5,0,15,19,40,13,2,19760418,19760928,1976
heidj101,Heidemann,Jack,R,R,MIL,69,0,0,0,0,0,24,40,0,0,0,0,0,1,8,6,19760626,19761003,1976
johnt102,Johnson,Tim,L,R,MIL,105,0,0,0,0,1,100,17,1,0,0,0,0,0,2,1,19760418,19761002,1976
joshv101,Joshua,Von,L,L,MIL,107,0,0,0,0,0,0,0,0,25,83,0,105,1,3,1,19760604,19761002,1976
kobek101,Kobel,Kevin,R,L,MIL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19760908,19760921,1976
kusna101,Kusnyer,Art,R,R,MIL,15,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,19760627,19760731,1976
lezcs001,Lezcano,Sixto,R,R,MIL,145,0,0,0,0,0,0,0,0,62,16,70,142,3,0,3,19760408,19761003,1976
moned101,Money,Don,R,R,MIL,117,0,0,0,0,0,0,103,0,0,0,0,0,10,9,0,19760408,19760920,1976
moorc001,Moore,Charlie,R,R,MIL,87,0,0,0,49,0,0,1,0,29,0,0,29,3,13,1,19760408,19761003,1976
murpt101,Murphy,Tom,R,R,MIL,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,19760410,19760601,1976
portd001,Porter,Darrell,L,R,MIL,119,0,0,0,111,0,0,0,0,0,0,0,0,2,11,0,19760408,19761002,1976
rodre102,Rodriguez,Eduardo,R,R,MIL,45,45,12,33,0,0,0,0,0,0,0,0,0,0,0,0,19760410,19760928,1976
rosaj101,Rosario,Jimmy,B,R,MIL,15,0,0,0,0,0,0,0,0,12,1,0,12,2,0,4,19760531,19760621,1976
sader101,Sadecki,Ray,L,L,MIL,36,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,19760514,19760920,1976
scotg102,Scott,George,R,R,MIL,156,0,0,0,0,155,0,0,0,0,0,0,0,0,1,0,19760408,19761003,1976
sharb102,Sharp,Bill,L,L,MIL,78,0,0,0,0,0,0,0,0,11,11,37,56,7,21,9,19760408,19760917,1976
slatj001,Slaton,Jim,R,R,MIL,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,19760408,19761002,1976
sprae101,Sprague,Ed,R,R,MIL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19760523,19760605,1976
suthg101,Sutherland,Gary,R,R,MIL,59,0,0,0,0,2,45,0,0,0,0,0,0,8,8,2,19760611,19761003,1976
thomd101,Thomas,Dan,R,R,MIL,32,0,0,0,0,0,0,0,0,32,0,0,32,0,0,1,19760902,19761003,1976
thomg001,Thomas,Gorman,R,R,MIL,99,0,0,0,0,0,0,1,0,1,68,30,95,1,16,5,19760408,19760830,1976
travb101,Travers,Bill,L,L,MIL,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,19760410,19761001,1976
younr001,Yount,Robin,R,R,MIL,161,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,19760408,19761003,1976
auguj001,Augustine,Jerry,L,L,MIL,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,19770409,19770928,1977
bands101,Bando,Sal,R,R,MIL,159,0,0,0,0,0,1,135,1,0,0,0,0,24,0,0,19770407,19771002,1977
bearg101,Beare,Gary,R,R,MIL,17,17,6,11,0,0,0,0,0,0,0,0,0,0,0,0,19770422,19771001,1977
bryes101,Brye,Steve,R,R,MIL,94,0,0,0,0,0,0,0,0,30,43,16,83,6,17,0,19770407,19770930,1977
caldm001,Caldwell,Mike,R,L,MIL,21,21,12,9,0,0,0,0,0,0,0,0,0,0,0,0,19770619,19771001,1977
castb101,Castro,Bill,R,R,MIL,51,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,19770407,19770928,1977
coopc001,Cooper,Cecil,L,L,MIL,160,0,0,0,0,148,0,0,0,0,0,0,0,10,2,0,19770407,19771002,1977
cortb101,Cort,Barry,R,R,MIL,7,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,19770422,19770614,1977
david101,Davis,Dick,R,R,MIL,22,0,0,0,0,0,0,0,0,12,0,0,12,7,2,6,19770712,19771002,1977
folkr101,Folkers,Rich,L,L,MIL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19770522,19770608,1977
gantj001,Gantner,Jim,L,R,MIL,14,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,19770909,19771002,1977
haasm001,Haas,Moose,R,R,MIL,34,32,32,0,0,0,0,0,0,0,0,0,0,1,0,2,19770410,19770930,1977
hanel101,Haney,Larry,R,R,MIL,63,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19770410,19771002,1977
hegam101,Hegan,Mike,L,L,MIL,35,0,0,0,0,6,0,0,0,8,0,0,8,7,22,0,19770416,19770708,1977
heidj101,Heidemann,Jack,R,R,MIL,5,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,19770419,19770510,1977
hinds101,Hinds,Sam,R,R,MIL,29,29,1,28,0,0,0,0,0,0,0,0,0,0,0,0,19770521,19770904,1977
johnt102,Johnson,Tim,L,R,MIL,30,0,0,0,0,0,10,4,6,1,0,0,1,4,10,7,19770427,19770815,1977
joshv101,Joshua,Von,L,L,MIL,144,0,0,0,0,0,0,0,0,0,140,0,140,0,15,0,19770407,19771002,1977
kirke102,Kirkpatrick,Ed,L,R,MIL,29,0,0,0,0,1,0,0,0,22,0,0,22,3,8,0,19770821,19771002,1977
lezcs001,Lezcano,Sixto,R,R,MIL,109,0,0,0,0,0,0,0,0,0,0,108,108,0,0,1,19770407,19771002,1977
mcclb001,McClure,Bob,R,L,MIL,68,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,19770410,19770925,1977
mcmuk101,McMullen,Ken,R,R,MIL,63,0,0,0,0,11,0,7,0,0,0,0,0,29,30,0,19770416,19770914,1977
moned101,Money,Don,R,R,MIL,152,0,0,0,0,0,116,15,0,23,0,0,23,7,2,0,19770407,19771002,1977
moorc001,Moore,Charlie,R,R,MIL,138,0,0,0,137,0,0,0,0,0,0,0,0,0,4,3,19770407,19771002,1977
quirj001,Quirk,Jamie,L,R,MIL,93,0,0,0,0,0,0,8,0,10,0,0,10,52,30,1,19770407,19771002,1977
rodre102,Rodriguez,Eduardo,R,R,MIL,42,42,5,37,0,0,0,0,0,0,0,0,0,0,0,0,19770420,19771002,1977
romee001,Romero,Ed,R,R,MIL,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,19770716,19770727,1977
sakal001,Sakata,Lenn,R,R,MIL,53,0,0,0,0,0,53,0,0,0,0,0,0,0,0,1,19770721,19770925,1977
shelb101,Sheldon,Bob,L,R,MIL,31,0,0,0,0,0,5,0,0,0,0,0,0,17,10,3,19770527,19770717,1977
slatj001,Slaton,Jim,R,R,MIL,32,32,31,1,0,0,0,0,0,0,0,0,0,0,0,0,19770414,19770927,1977
sorel001,Sorensen,Lary,R,R,MIL,23,23,20,3,0,0,0,0,0,0,0,0,0,0,0,0,19770607,19771001,1977
thomd101,Thomas,Dan,R,R,MIL,22,0,0,0,0,0,0,0,0,9,0,0,9,10,3,1,19770410,19770518,1977
travb101,Travers,Bill,L,L,MIL,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19770407,19771002,1977
wohlj001,Wohlford,Jim,R,R,MIL,129,0,0,0,0,0,1,0,0,97,5,33,125,1,4,6,19770407,19771002,1977
wynnj101,Wynn,Jim,R,R,MIL,36,0,0,0,0,0,0,0,0,0,0,17,17,15,4,0,19770726,19770927,1977
younr001,Yount,Robin,R,R,MIL,154,0,0,0,0,0,0,0,153,0,0,0,0,0,3,0,19770407,19771002,1977
auguj001,Augustine,Jerry,L,L,MIL,35,35,30,5,0,0,0,0,0,0,0,0,0,0,0,0,19780407,19780926,1978
bands101,Bando,Sal,R,R,MIL,152,0,0,0,0,5,0,134,0,0,0,0,0,12,4,0,19780407,19781001,1978
bombm101,Bomback,Mark,R,R,MIL,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19780912,19780915,1978
caldm001,Caldwell,Mike,R,L,MIL,37,37,34,3,0,0,0,0,0,0,0,0,0,0,0,0,19780411,19780930,1978
castb101,Castro,Bill,R,R,MIL,42,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,19780414,19780930,1978
coopc001,Cooper,Cecil,L,L,MIL,107,0,0,0,0,84,0,0,0,0,0,0,0,19,5,0,19780407,19781001,1978
david101,Davis,Dick,R,R,MIL,69,0,0,0,0,0,0,0,0,18,4,8,28,33,13,1,19780408,19781001,1978
etcha101,Etchebarren,Andy,R,R,MIL,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19780407,19780420,1978
farme101,Farmer,Ed,R,R,MIL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19780903,19780930,1978
gantj001,Gantner,Jim,L,R,MIL,43,0,0,0,0,1,21,15,1,0,0,0,0,0,5,4,19780408,19781001,1978
haasm001,Haas,Moose,R,R,MIL,7,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,19780408,19781001,1978
hanel101,Haney,Larry,R,R,MIL,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19780915,19781001,1978
hisll101,Hisle,Larry,R,R,MIL,142,0,0,0,0,0,0,0,0,67,22,1,87,51,4,0,19780407,19781001,1978
johnt102,Johnson,Tim,L,R,MIL,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,19780412,19780417,1978
lezcs001,Lezcano,Sixto,R,R,MIL,132,0,0,0,0,0,0,0,0,0,0,127,127,3,2,0,19780407,19780930,1978
martb001,Martinez,Buck,R,R,MIL,89,0,0,0,89,0,0,0,0,0,0,0,0,0,0,1,19780408,19780929,1978
may-d101,May,Dave,L,R,MIL,39,0,0,0,0,0,0,0,0,4,7,5,16,8,17,2,19780521,19780908,1978
mcclb001,McClure,Bob,R,L,MIL,44,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,19780409,19780917,1978
molip001,Molitor,Paul,R,R,MIL,125,0,0,0,0,0,91,1,31,0,0,0,0,2,3,1,19780407,19781001,1978
moned101,Money,Don,R,R,MIL,137,0,0,0,0,61,36,25,2,0,0,0,0,15,6,0,19780407,19780930,1978
moorc001,Moore,Charlie,R,R,MIL,96,0,0,0,95,0,0,0,0,0,0,0,0,0,1,4,19780409,19780930,1978
muelw101,Mueller,Willie,R,R,MIL,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19780812,19780915,1978
muset101,Muser,Tony,L,L,MIL,15,0,0,0,0,12,0,0,0,0,0,0,0,0,3,1,19780701,19781001,1978
nordt101,Nordbrook,Tim,R,R,MIL,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19780428,19780429,1978
oglib001,Oglivie,Ben,L,L,MIL,128,0,0,0,0,11,0,0,0,65,0,25,89,27,8,0,19780408,19781001,1978
repla101,Replogle,Andy,R,R,MIL,32,32,18,14,0,0,0,0,0,0,0,0,0,0,0,0,19780411,19780927,1978
rodre102,Rodriguez,Eduardo,R,R,MIL,32,32,8,24,0,0,0,0,0,0,0,0,0,0,0,0,19780407,19780927,1978
sakal001,Sakata,Lenn,R,R,MIL,30,0,0,0,0,0,29,0,0,0,0,0,0,1,0,1,19780407,19780708,1978
sorel001,Sorensen,Lary,R,R,MIL,37,37,36,1,0,0,0,0,0,0,0,0,0,0,0,0,19780409,19781001,1978
steir101,Stein,Randy,R,R,MIL,31,31,1,30,0,0,0,0,0,0,0,0,0,0,0,0,19780417,19780915,1978
thomg001,Thomas,Gorman,R,R,MIL,137,0,0,0,0,0,0,0,0,0,137,0,137,0,0,1,19780407,19781001,1978
travb101,Travers,Bill,L,L,MIL,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,19780515,19780929,1978
wohlj001,Wohlford,Jim,R,R,MIL,46,0,0,0,0,0,0,0,0,21,4,13,35,5,8,1,19780408,19781001,1978
younr001,Yount,Robin,R,R,MIL,127,0,0,0,0,0,0,0,125,0,0,0,0,0,2,0,19780506,19780930,1978
yuraj101,Yurak,Jeff,B,R,MIL,5,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,19780915,19781001,1978
auguj001,Augustine,Jerry,L,L,MIL,43,43,2,41,0,0,0,0,0,0,0,0,0,0,0,0,19790407,19790929,1979
bands101,Bando,Sal,R,R,MIL,130,1,0,1,0,4,1,110,0,0,0,0,0,18,1,0,19790405,19790923,1979
boitd101,Boitano,Dan,R,R,MIL,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19790909,19790930,1979
caldm001,Caldwell,Mike,R,L,MIL,31,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,19790405,19790928,1979
castb101,Castro,Bill,R,R,MIL,39,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,19790407,19790918,1979
clevr101,Cleveland,Reggie,R,R,MIL,29,29,1,28,0,0,0,0,0,0,0,0,0,0,0,0,19790407,19790829,1979
coopc001,Cooper,Cecil,L,L,MIL,150,0,0,0,0,135,0,0,0,0,0,0,0,15,2,0,19790405,19790928,1979
david101,Davis,Dick,R,R,MIL,91,0,0,0,0,0,0,0,0,32,0,3,35,53,7,2,19790413,19790930,1979
fossr101,Fosse,Ray,R,R,MIL,19,0,0,0,13,1,0,0,0,0,0,0,0,5,4,0,19790408,19790930,1979
galab101,Galasso,Bob,L,R,MIL,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,19790412,19790926,1979
gantj001,Gantner,Jim,L,R,MIL,70,1,0,1,0,0,22,42,3,0,0,0,0,1,0,12,19790414,19790930,1979
haasm001,Haas,Moose,R,R,MIL,29,29,28,1,0,0,0,0,0,0,0,0,0,0,0,0,19790417,19790926,1979
hisll101,Hisle,Larry,R,R,MIL,26,0,0,0,0,0,0,0,0,10,1,0,10,15,1,0,19790405,19790912,1979
lezcs001,Lezcano,Sixto,R,R,MIL,138,0,0,0,0,0,0,0,0,0,0,135,135,1,2,0,19790405,19790927,1979
martb001,Martinez,Buck,R,R,MIL,69,1,0,1,68,0,0,0,0,0,0,0,0,0,0,0,19790407,19790930,1979
mcclb001,McClure,Bob,R,L,MIL,36,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,19790407,19790929,1979
mitcp101,Mitchell,Paul,R,R,MIL,18,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,19790610,19790929,1979
molip001,Molitor,Paul,R,R,MIL,140,0,0,0,0,0,122,0,10,0,0,0,0,8,2,0,19790405,19790929,1979
moned101,Money,Don,R,R,MIL,92,0,0,0,0,19,16,25,0,0,0,0,0,34,3,0,19790405,19790930,1979
moorc001,Moore,Charlie,R,R,MIL,111,0,0,0,106,0,0,0,0,0,0,0,0,0,20,1,19790405,19790926,1979
nordt101,Nordbrook,Tim,R,R,MIL,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19790609,19790610,1979
oglib001,Oglivie,Ben,L,L,MIL,139,0,0,0,0,9,0,0,0,103,0,23,121,13,8,0,19790407,19790930,1979
rautl101,Rautzhan,Lance,R,L,MIL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19790519,19790603,1979
repla101,Replogle,Andy,R,R,MIL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19790913,19790930,1979
sakal001,Sakata,Lenn,R,R,MIL,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19790916,19790930,1979
slatj001,Slaton,Jim,R,R,MIL,32,32,31,1,0,0,0,0,0,0,0,0,0,0,0,0,19790407,19790927,1979
sorel001,Sorensen,Lary,R,R,MIL,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,19790408,19790930,1979
thomg001,Thomas,Gorman,R,R,MIL,156,0,0,0,0,0,0,0,0,0,152,0,152,4,0,0,19790405,19790930,1979
travb101,Travers,Bill,L,L,MIL,30,30,27,3,0,0,0,0,0,0,0,0,0,0,0,0,19790407,19790927,1979
wohlj001,Wohlford,Jim,R,R,MIL,63,0,0,0,0,0,0,0,0,35,14,8,55,7,3,6,19790415,19790930,1979
younr001,Yount,Robin,R,R,MIL,149,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,19790405,19790930,1979
auguj001,Augustine,Jerry,L,L,MIL,39,39,1,38,0,0,0,0,0,0,0,0,0,0,0,0,19800413,19800917,1980
bands101,Bando,Sal,R,R,MIL,78,0,0,0,0,7,0,57,0,0,0,0,0,15,7,0,19800416,19801004,1980
